areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019020号, 江门市岭南印象房地产开发有限公司, 粤（江）房开证字第1261012号, , 岭南印象园14-18幢, 江门市蓬江区双龙大道与胜利北路交叉口西南侧地段（C地块）, 10662.01平方米112套, 江国用（2014）第120206号；城镇混合住宅用地, 9674.40平方米96套, 蓬江区岭南印象园16栋，胜利北路125号：25层, 987.61平方米16套, 蓬江区岭南印象园16栋，胜利北路125号:25层, 0平方米0套, 否, 0平方米0套, 江门农村商业银行股份有限公司北新支行(80020000013374905), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年05月31日至2020年05月31日(过期无效), 2019年05月31日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019019号, 江门市越通房地产开发有限公司, 粤（江）房开证字第1260020号, , 天悦华庭, 江门市蓬江区西区工业路与天沙河中路交叉口西北角, 12060.30平方米120套, 粤（2019）江门市不动产权第0011061号；其他商服用地，城镇住宅用地, 12060.30平方米120套, 蓬江区西区工业路6号天悦华庭5栋：31层, 0平方米0套, 蓬江区西区工业路6号天悦华庭5栋:21层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(641871518227), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年05月29日至2020年05月29日(过期无效), 2019年05月29日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019018号, 江门市滨江房地产开发投资有限公司, 粤（江）房开证字第1260018号, , 滨江盛悦华府, 江门大道与华盛路立交东南角，桐井河以北, 5881.22平方米42套, 粤（2018）江门市不动产权第0097205号；城镇住宅用地；批发零售用地, 5881.22平方米42套, 滨江盛悦华府20栋：3层，滨江盛悦华府22栋：3层，滨江盛悦华府24栋：3层，滨江盛悦华府26栋：3层，滨江盛悦华府28栋：3层，滨江盛悦华府31栋：3层, 0平方米0套, 滨江盛悦华府20栋:3层，滨江盛悦华府22栋:3层，滨江盛悦华府24栋:3层，滨江盛悦华府26栋:3层，滨江盛悦华府28栋:3层，滨江盛悦华府31栋:3层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000731302025), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年05月24日至2020年05月24日(过期无效), 2019年05月24日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019017号, 江门市润地房地产有限公司, 粤江房开证字第1260016号, , 万象华府, 江门市蓬江区江沙路与华盛路交汇处东北侧, 15263.70平方米150套, 粤（2018）江门市不动产权第0091620号；城镇住宅用地；其他商服用地, 15263.70平方米150套, 华盛路350号万象华府1栋：31层, 0平方米0套, 江门市蓬江区棠下镇万象华府1栋:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门城区支行(2012002629602183768), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年05月24日至2020年05月24日(过期无效), 2019年05月24日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019016号, 江门联粤房地产开发有限公司, 粤（江）房开证字第1260008号, , 联发·悦澜山, 江门市蓬江区杜阮镇群华路东南侧、灏景园西北侧（瑶村区坑、青草山、过岭、止云亭地段）, 12451.20平方米120套, 粤（2018）江门市不动产权第0048809号；其他商服用地、城镇住宅用地, 12451.20平方米120套, 江门市蓬江区杜阮镇群策路3号悦澜雅居3栋：31, 0平方米0套, 江门市蓬江区杜阮镇群策路3号悦澜雅居3栋:21层层, 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(688671661731), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年05月17日至2020年05月17日(过期无效), 2019年05月17日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019015号, 江门市蓬江区天阙房地产开发有限公司, 粤（江）房开证字第1200189号, , 杜阮碧桂园一期, 蓬江区杜阮镇杜阮一路南侧（瑶村村南山地段）, 9844.24平方米84套, 粤（2017）江门市不动产权第0043577；其他商服用地；城镇住宅用地, 9844.24平方米84套, 江门市蓬江区杜阮镇珑悦府6栋：28, 0平方米0套, 江门市蓬江区杜阮镇珑悦府6栋:28层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门分行(398000100100542397), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年05月17日至2020年05月17日(过期无效), 2019年05月17日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019014号, 江门华强房地产开发有限公司, 粤（江）房开证字第1260010号, 预售栋江门市蓬江区棠下镇华强滨江府4栋配建房屋面积：2456.87平方米，套数21套；房号：302、404、602、701、803、901、1202、1203、1402、1503、1904、2001、2002、2104、2202、2404、2602、2603、2703、2901、3003, 华强滨江府, 江门市蓬江区华盛路与鹤鸣路交叉口西北侧, 11060.61平方米95套, 粤（2018）江门市不动产权第0045739号；商住用地, 11060.61平方米95套, 华强滨江府4栋：30, 0平方米0套, 华强滨江府4栋:23层, 0平方米0套, 否, 0平方米0套, 恒生银行（中国）有限公司江门支行(731000782020), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年05月16日至2020年05月16日(过期无效), 2019年05月16日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019012号, 江门市利嘉盈置业有限公司, 粤（江）房开证字第1200190号, , 怡福·东华名岸, 江门市蓬江区堤东路73号、竹排后街1-34号片区, 12638.48平方米112套, 粤（2017）江门市不动产权第0020184号；城镇住宅用地；其他商服用地, 12638.48平方米112套, 江门市蓬江区东华一路1号东华名岸园3栋30层, 0平方米0套, 江门市蓬江区东华一路1号东华名岸园3栋:0层, 0平方米0套, 否, 0平方米0套, 恒生银行（中国）有限公司江门支行(731000816021), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月30日至2020年04月30日(过期无效), 2019年04月30日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019011号, 江门财神体育发展有限公司, 粤（江）房开证字第1260015号, , 西棠花园, 江门市蓬江区棠下镇天乡村马财钱山（土名）地段, 9958.36平方米60套, 粤（2018）江门市不动产权第0076413号；城镇单一住宅用地, 9958.36平方米60套, 江门市蓬江区棠下镇滨江大道398号西棠花园云风田舍50-59号；4层, 0平方米0套, 蓬江区棠下镇滨江大道398号西棠花园云风田舍50-53号:0层，蓬江区棠下镇滨江大道398号西棠花园云风田舍54-57号:0层，蓬江区棠下镇滨江大道398号西棠花园云风田舍58-59号:0层, 0平方米0套, 否, 0平方米0套, 招商银行股份有限公司江门分行(750900375710111), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月30日至2020年04月30日(过期无效), 2019年04月30日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019010号, 江门保利宏信房地产开发有限公司, 粤（江）房开证字第1201191号, 预售栋江门市蓬江区棠下镇凤翔路68号保利悦公馆2栋配建房屋面积：1684.91平方米，套数：15套；房号：3101、2701、2301、1602、1302、502、2302、2404、2904、1703、3303、603、2603、1203、303, 江门保利悦公馆, 江门市蓬江区凤翔路以东、鹤鸣路以西、陈垣路以南, 13083.46平方米115套, 粤（2018）江门市不动产第0046974号；城镇混合住宅用地、其他商服用地, 13083.46平方米115套, 江门市蓬江区棠下镇凤翔路68号保利悦公馆2栋；33层, 0平方米0套, 蓬江区棠下镇凤翔路68号保利悦公馆2栋:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门江海支行(2012002319124919405), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月26日至2020年04月26日(过期无效), 2019年04月26日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019009号, 江门市美顺房地产开发有限公司, 粤（江）房开证字第1260001号, , 美雅花园, 江门市蓬江区杜阮镇芝山大道春景园西侧地块, 14502.73平方米132套, 粤（2017）江门市不动产权第0059651号；其他商服用地；城镇住宅用地, 14502.73平方米132套, 江门市蓬江区杜阮镇美雅花园6栋:33层, 0平方米0套, 江门市蓬江区杜阮镇美雅花园6栋:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门分行(2012002719086957669), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月26日至2020年04月26日(过期无效), 2019年04月26日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019008号, 江门市滨江房地产开发投资有限公司, 粤（江）房开证字第1260018号, , 滨江盛悦华府, 江门市江门大道与华盛路立交东南角，桐井河以北地段, 15350.08平方米160套, 粤（2018）江门市不动产权第0097205号；城镇住宅用地；批发零售用地, 15350.08平方米160套, 江门市蓬江区棠下镇华盛路289号滨江盛悦华府3栋：33层, 0平方米0套, 滨江盛悦华府3栋:0层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000731302025), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月25日至2020年04月25日(过期无效), 2019年04月25日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019007号, 江门市滨江房地产开发投资有限公司, 粤（江）房开证字第1260018号, , 滨江盛悦华府, 江门大道与华盛路立交东南角，桐井河以北, 4481.68平方米32套, 粤（2018）江门市不动产权第0097205号；城镇住宅用地；批发零售用地, 4481.68平方米32套, 江门市蓬江区棠下镇华盛路289号滨江盛悦华府21栋、23栋、25栋、27栋、29栋：3层, 0平方米0套, 滨江盛悦华府21栋:0层，滨江盛悦华府23栋:0层，滨江盛悦华府25栋:0层，滨江盛悦华府27栋:0层，滨江盛悦华府29栋:0层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000731302025), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月24日至2020年04月24日(过期无效), 2019年04月24日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019006号, 江门市越通房地产开发有限公司, 粤（江）房开证字第1260020号, , 天悦华庭, 江门市蓬江区西区工业路与天沙河中路交叉口西北角, 9673.68平方米96套, 粤（2019）江门市不动产权第0011061号；其他商服用地，城镇住宅用地, 9673.68平方米96套, 江门市蓬江区西区工业路6号天悦华庭1栋:25层, 0平方米0套, 蓬江区西区工业路6号天悦华庭1栋:0层, 0平方米0套, 否, 0平方米0套, 中国光大银行股份有限公司江门北新支行(54220188000029710), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月19日至2020年04月19日(过期无效), 2019年04月19日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019005号, 江门市蓬江区棠下碧桂园房地产开发有限公司, 粤（江）房开证字第1260003号, 预售栋江门市蓬江区棠下镇滨江碧桂园14栋配建房屋面积：847.62平方米，套数：6套；房号：402、601、702、1402、1502、1702预售栋江门市蓬江区棠下镇滨江碧桂园15栋配建房屋面积：988.89平方米，套数：7套；房号：202、301、502、902、1201、1202、1501, 滨江碧桂园, 江门市滨江新区华盛路与龙腾路交叉口东北角, 7956.48平方米63套, 粤（2017）江门市不动产权第0059441号；城镇混合住宅用地, 7204.77平方米51套, 江门市蓬江区棠下镇滨江碧桂园14、15栋，华盛路110号、112号，17层, 751.71平方米12套, 江门市蓬江区棠下镇滨江碧桂园14、15栋，华盛路110、112号:0层, 0平方米0套, 否, 0平方米0套, 广州银行股份有限公司江门分行(817000538802045), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月12日至2020年04月12日(过期无效), 2019年04月12日
广东省江门市商品房预售许可证, 编号:蓬江预许字第2019003号, 江门财神体育发展有限公司, 粤（江）房开证字第1260015号, , 西棠花园, 江门市蓬江区棠下镇天乡村马财钱山（土名）地段, 2549.48平方米12套, 粤（2018）江门市不动产权第0076413号；城镇单一住宅用地, 2549.48平方米12套, 蓬江区棠下镇滨江大道398号西棠花园云风田舍24-35号，2层, 0平方米0套, 江门市蓬江区棠下镇滨江大道398号西棠花园云风田舍24-27号:0层，江门市蓬江区棠下镇滨江大道398号西棠花园云风田舍28-31号:0层，江门市蓬江区棠下镇滨江大道398号西棠花园云风田舍32-35号:0层, 0平方米0套, 否, 0平方米0套, 招商银行股份有限公司江门分行(750900375710111), 0750-3167397, 江门市蓬江区住房和城乡建设局, 自2019年04月11日至2020年04月11日(过期无效), 2019年04月11日
