areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:新会预许字第2019033号, 江门市骏凯豪庭开发建设有限公司, 粤(江)房开证字第1211076号, , 江门新会骏凯豪庭, 江门市新会区会城同庆路9号骏凯豪庭君湖轩6座, 13594.99平方米151套, 新国用（2011）第01774号；城镇住宅用地，批发零售用地, 13567平方米150套, 会城同庆路9号骏凯豪庭君湖轩6座：30层, 0平方米0套, 会城同庆路9号骏凯豪庭君湖轩6座:19层, 0平方米0套, 否, 27.99平方米1套, 交通银行股份有限公司江门新会支行(761761161018800012376), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年06月05日至2020年06月05日(过期无效), 2019年06月05日
广东省江门市商品房预售许可证, 编号:新会预许字第2019032号, 江门博富置业发展有限公司, 粤（江）房开证字第1210127号, , 南湖壹品花园, 会城今洲路18号南湖壹品花园12座, 37920.88平方米951套, 粤（2017）江门市不动产权第2012272号；商服用地（05）、城镇住宅用地（071）, 0平方米0套, 会城今洲路18号南湖壹品花园12座：34层, 37891.71平方米950套, 会城今洲路18号南湖壹品花园12座:0层, 0平方米0套, 否, 29.17平方米1套, 兴业银行股份有限公司江门新会支行(398020100100039035), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月31日至2020年05月31日(过期无效), 2019年05月31日
广东省江门市商品房预售许可证, 编号:新会预许字第2019031号, 江门市新会区粤航投资有限公司, 粤（江）房开证字第1210126号, , 大泽碧桂园凤凰花园, 新会大泽碧桂园凤凰花园28座, 11604.92平方米99套, 粤（2017）江门市不动产权第2033229号 ；城镇住宅用地，批发零售用地，住宿餐饮用地，商务金融用地，其他商服用地, 11604.92平方米99套, 大泽碧桂园凤凰花园28座：33层, 0平方米0套, 大泽碧桂园凤凰花园28座:22层, 0平方米0套, 否, 0平方米0套, 广发银行股份有限公司新会支行(9550880208453400292), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月31日至2020年05月31日(过期无效), 2019年05月31日
广东省江门市商品房预售许可证, 编号:新会预许字第2019030号, 江门市新会区粤航投资有限公司, 粤（江）房开证字第1210126号, , 大泽碧桂园凤凰花园, 新会大泽碧桂园凤凰花园27座, 11604.92平方米99套, 粤（2017）江门市不动产权第2033229号 ；城镇住宅用地，批发零售用地，住宿餐饮用地，商务金融用地，其他商服用地, 11604.92平方米99套, 大泽碧桂园凤凰花园27座：33层, 0平方米0套, 大泽碧桂园凤凰花园27座:22层, 0平方米0套, 否, 0平方米0套, 广发银行股份有限公司新会支行(9550880208453400292), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月31日至2020年05月31日(过期无效), 2019年05月31日
广东省江门市商品房预售许可证, 编号:新会预许字第2019029号, 江门市新会华达置业发展有限公司, 粤（江）房开证字第1210132号, , 御凯名都, 会城人民路20号御凯名都17座, 8975.38平方米46套, 粤（2018）江门市不动产权第2064035号；城镇住宅用地；批发零售用地；其他商服用地；住宿餐饮用地；商务金融用地, 8975.38平方米46套, 会城人民路20号御凯名都17座：24层, 0平方米0套, 会城人民路20号御凯名都17座:16层, 0平方米0套, 否, 0平方米0套, 江门农村商业银行股份有限公司营业部(80020000013250731), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月28日至2020年05月28日(过期无效), 2019年05月28日
广东省江门市商品房预售许可证, 编号:新会预许字第2019028号, 江门市新会区粤航投资有限公司, 粤（江）房开证字第1210126号, , 大泽碧桂园凤凰花园, 新会区大泽碧桂园凤凰花园37-47座 , 6766.04平方米22套, 粤（2017）江门市不动产权第2033229号 ；, 6766.04平方米22套, 大泽碧桂园凤凰花园37座：3层，大泽碧桂园凤凰花园38座：3层，大泽碧桂园凤凰花园39座：3层，大泽碧桂园凤凰花园40座：4层，大泽碧桂园凤凰花园41座：3层，大泽碧桂园凤凰花园42座：3层，大泽碧桂园凤凰花园43座：3层，大泽碧桂园凤凰花园44座：3层，大泽碧桂园凤凰花园45座：3层，大泽碧桂园凤凰花园46座：3层，大泽碧桂园凤凰花园47座：3层, 0平方米0套, 大泽碧桂园凤凰花园37座:3层，大泽碧桂园凤凰花园38座:3层，大泽碧桂园凤凰花园39座:3层，大泽碧桂园凤凰花园40座:4层，大泽碧桂园凤凰花园41座:3层，大泽碧桂园凤凰花园42座:3层，大泽碧桂园凤凰花园43座:3层，大泽碧桂园凤凰花园44座:3层，大泽碧桂园凤凰花园45座:3层，大泽碧桂园凤凰花园46座:3层，大泽碧桂园凤凰花园47座:3层, 0平方米0套, 否, 0平方米0套, 广发银行股份有限公司新会支行(9550880208453400292), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月24日至2020年05月24日(过期无效), 2019年05月24日
广东省江门市商品房预售许可证, 编号:新会预许字第2019027号, 江门市新会华达置业发展有限公司, 粤（江）房开证字第1210132号, , 御凯名都, 会城人民路20号御凯名都19座, 7265.73平方米63套, 粤（2018）江门市不动产权第2064035号；城镇住宅用地；批发零售用地；其他商服用地；住宿餐饮用地；商务金融用地, 7265.73平方米63套, 会城人民路20号御凯名都19座：16层, 0平方米0套, 会城人民路20号御凯名都19座:11层, 0平方米0套, 否, 0平方米0套, 江门农村商业银行股份有限公司营业部(80020000013250731), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月23日至2020年05月23日(过期无效), 2019年05月23日
广东省江门市商品房预售许可证, 编号:新会预许字第2019026号, 江门市新会华达置业发展有限公司, 粤（江）房开证字第1210132号, , 御凯名都, 会城人民路20号御凯名都6座, 10504.85平方米69套, 粤（2018）江门市不动产权第2064035号；城镇住宅用地；批发零售用地；其他商服用地；住宿餐饮用地；商务金融用地, 10504.85平方米69套, 会城人民路20号御凯名都6座：24层, 0平方米0套, 会城人民路20号御凯名都6座:16层, 0平方米0套, 否, 0平方米0套, 江门农村商业银行股份有限公司营业部(80020000013250731), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月23日至2020年05月23日(过期无效), 2019年05月23日
广东省江门市商品房预售许可证, 编号:新会预许字第2019025号, 江门市新会华达置业发展有限公司, 粤（江）房开证字第1210132号, , 御凯名都, 会城人民路20号御凯名都18座, 6978.35平方米63套, 粤（2018）江门市不动产权第2064035号；城镇住宅用地；批发零售用地；其他商服用地；住宿餐饮用地；商务金融用地, 6978.35平方米63套, 会城人民路20号御凯名都18座：18层, 0平方米0套, 会城人民路20号御凯名都18座:11层, 0平方米0套, 否, 0平方米0套, 江门农村商业银行股份有限公司营业部(80020000013250731), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月23日至2020年05月23日(过期无效), 2019年05月23日
广东省江门市商品房预售许可证, 编号:新会预许字第2019024号, 江门市新会华达置业发展有限公司, 粤（江）房开证字第1210132号, , 御凯名都, 会城人民路20号御凯名都1座, 6289.33平方米59套, 粤（2018）江门市不动产权第2064035号；城镇住宅用地；批发零售用地；其他商服用地；住宿餐饮用地；商务金融用地, 6289.33平方米59套, 会城人民路20号御凯名都1座：16层, 0平方米0套, 会城人民路20号御凯名都1座:10层, 0平方米0套, 否, 0平方米0套, 江门农村商业银行股份有限公司营业部(80020000013250731), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月23日至2020年05月23日(过期无效), 2019年05月23日
广东省江门市商品房预售许可证, 编号:新会预许字第2019023号, 江门市新会区鸿图房地产开发有限公司, 粤（江）房开证字第1210121号, , 逸峰华府, 大泽镇兴泽路1号逸峰华府7座, 5996.99平方米62套, 粤（2017）江门市不动产权第2006975号；城镇住宅用地、商服用地（05、071）, 5996.99平方米62套, 大泽镇兴泽路1号逸峰华府7座：17层, 0平方米0套, 大泽镇兴泽路1号逸峰华府7座:0层, 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门大泽支行(44050167664600000308), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月23日至2020年05月23日(过期无效), 2019年05月23日
广东省江门市商品房预售许可证, 编号:新会预许字第2019022号, 江门市新会区联逸房地产开发有限公司, 粤（江）房开证字第1211117号, , 和景园, 江门市新会区司前镇中心大道16号和景园6座, 5772.38平方米75套, 新国用（2012）第00823号；, 5243.04平方米48套, 和景园6座：17层, 0平方米0套, 和景园6座:12层, 0平方米0套, 否, 529.34平方米27套, 江门农村商业银行股份有限公司司前支行(80020000012898115)江门市新会农村商业银行股份有限公司司前支行(80020000012898115), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月17日至2020年05月17日(过期无效), 2019年05月23日
广东省江门市商品房预售许可证, 编号:新会预许字第2019021号, 江门市新会区文清碧桂园房地产开发有限公司, 粤（江）房开证字第1210133号, , 大成花园, 江门市新会区会城文清路9号大成花园5座, 12196.49平方米96套, 粤（2018）江门市不动产权第2001357号 ；, 12196.49平方米96套, 江门市新会区会城文清路9号大成花园5座：32, 0平方米0套, 江门市新会区会城文清路9号大成花园5座:21层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门新会支行(398020100100040284), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月17日至2020年05月17日(过期无效), 2019年05月17日
广东省江门市商品房预售许可证, 编号:新会预许字第2019020号, 江门市骏凯豪庭开发建设有限公司, 粤(江)房开证字第1211076号, , 江门新会骏凯豪庭, 江门市新会区会城同庆路9号骏凯豪庭君湖轩5座, 14459.54平方米151套, 新国用（2011）第01774号；城镇住宅用地，批发零售用地, 14431.75平方米150套, 会城同庆路9号骏凯豪庭君湖轩5座：30层, 0平方米0套, 会城同庆路9号骏凯豪庭君湖轩5座:19层, 0平方米0套, 否, 27.79平方米1套, 交通银行股份有限公司江门新会支行(761761161018010004896)交通银行股份有限公司江门新会支行(761761161018800012376), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月15日至2020年05月15日(过期无效), 2019年05月15日
广东省江门市商品房预售许可证, 编号:新会预许字第2019019号, 江门博富置业发展有限公司, 粤（江）房开证字第1210127号, , 南湖壹品花园, 会城今洲路18号南湖壹品花园20座, 10574.90平方米96套, 粤（2017）江门市不动产权第2012272；商服用地（05）、城镇住宅用地（071）, 10574.90平方米96套, 会城今洲路18号南湖壹品花园20座:25层, 0平方米0套, 会城今洲路18号南湖壹品花园20座:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门新会支行(398020100100039035), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月14日至2020年05月14日(过期无效), 2019年05月14日
广东省江门市商品房预售许可证, 编号:新会预许字第2019018号, 江门博富置业发展有限公司, 粤（江）房开证字第1210127号, , 南湖壹品花园, 会城今洲路18号南湖壹品花园19座, 10744.63平方米98套, 粤（2017）江门市不动产权第2012272；商服用地（05）、城镇住宅用地（071）, 10744.63平方米98套, 会城今洲路18号南湖壹品花园19座:25层, 0平方米0套, 会城今洲路18号南湖壹品花园19座:0层, 0平方米0套, 否, 0平方米0套, 兴业银行股份有限公司江门新会支行(398020100100039035), 0750-6607610, 江门市新会区住房和城乡建设局, 自2019年05月14日至2020年05月14日(过期无效), 2019年05月14日
